40.0	133.0	290.0
40.0	132.2	285.5
40.0	131.3	281.0
40.0	129.8	272.0
40.0	128.4	263.0
40.0	127.2	254.0
40.0	126.2	245.0
40.0	125.4	236.0
40.0	125.0	227.0
40.0	125.0	222.5
40.0	125.1	218.0
40.0	125.5	213.5
40.0	126.3	209.0
40.0	127.0	206.8
40.0	127.9	204.5
40.0	129.2	202.3
40.0	130.2	201.1
40.0	133.2	200.0
40.0	134.6	201.1
40.0	135.2	202.3
40.0	135.9	204.5
40.0	136.4	206.8
40.0	136.9	209.0
40.0	137.5	213.5
40.0	138.0	218.0
40.0	138.4	222.5
40.0	138.5	227.0
40.0	138.5	236.0
40.0	138.1	245.0
40.0	137.5	254.0
40.0	136.7	263.0
40.0	135.7	272.0
40.0	134.6	281.0
40.0	134.0	285.5
40.0	133.3	290.0
-40	133.316	290
-40	133.982	285.5
-40	134.603	281
-40	135.719	272
-40	136.691	263
-40	137.501	254
-40	138.122	245
-40	138.5	236
-40	138.536	227
-40	138.374	222.5
-40	138.041	218
-40	137.528	213.5
-40	136.853	209
-40	136.421	206.75
-40	135.908	204.5
-40	135.197	202.25
-40	134.558	201.125
-40	133.172	200
-40	130.166	201.125
-40	129.176	202.25
-40	127.871	204.5
-40	126.962	206.75
-40	126.296	209
-40	125.504	213.5
-40	125.144	218
-40	125	222.5
-40	125.027	227
-40	125.441	236
-40	126.206	245
-40	127.223	254
-40	128.447	263
-40	129.815	272
-40	131.336	281
-40	132.164	285.5
-40	133.028	290
84.0	133.0	285.0
84.0	132.2	280.5
84.0	131.3	276.0
84.0	129.8	267.0
84.0	128.4	258.0
84.0	127.2	249.0
84.0	126.2	240.0
84.0	125.4	231.0
84.0	125.0	222.0
84.0	125.0	217.5
84.0	125.1	213.0
84.0	125.5	208.5
84.0	126.3	204.0
84.0	127.0	201.8
84.0	127.9	199.5
84.0	129.2	197.3
84.0	130.2	196.1
84.0	133.2	195.0
84.0	134.6	196.1
84.0	135.2	197.3
84.0	135.9	199.5
84.0	136.4	201.8
84.0	136.9	204.0
84.0	137.5	208.5
84.0	138.0	213.0
84.0	138.4	217.5
84.0	138.5	222.0
84.0	138.5	231.0
84.0	138.1	240.0
84.0	137.5	249.0
84.0	136.7	258.0
84.0	135.7	267.0
84.0	134.6	276.0
84.0	134.0	280.5
84.0	133.3	285.0
-84	133.316	285
-84	133.982	280.5
-84	134.603	276
-84	135.719	267
-84	136.691	258
-84	137.501	249
-84	138.122	240
-84	138.5	231
-84	138.536	222
-84	138.374	217.5
-84	138.041	213
-84	137.528	208.5
-84	136.853	204
-84	136.421	201.75
-84	135.908	199.5
-84	135.197	197.25
-84	134.558	196.125
-84	133.172	195
-84	130.166	196.125
-84	129.176	197.25
-84	127.871	199.5
-84	126.962	201.75
-84	126.296	204
-84	125.504	208.5
-84	125.144	213
-84	125	217.5
-84	125.027	222
-84	125.441	231
-84	126.206	240
-84	127.223	249
-84	128.447	258
-84	129.815	267
-84	131.336	276
-84	132.164	280.5
-84	133.028	285
128.0	133.0	280.0
128.0	132.2	275.5
128.0	131.3	271.0
128.0	129.8	262.0
128.0	128.4	253.0
128.0	127.2	244.0
128.0	126.2	235.0
128.0	125.4	226.0
128.0	125.0	217.0
128.0	125.0	212.5
128.0	125.1	208.0
128.0	125.5	203.5
128.0	126.3	199.0
128.0	127.0	196.8
128.0	127.9	194.5
128.0	129.2	192.3
128.0	130.2	191.1
128.0	133.2	190.0
128.0	134.6	191.1
128.0	135.2	192.3
128.0	135.9	194.5
128.0	136.4	196.8
128.0	136.9	199.0
128.0	137.5	203.5
128.0	138.0	208.0
128.0	138.4	212.5
128.0	138.5	217.0
128.0	138.5	226.0
128.0	138.1	235.0
128.0	137.5	244.0
128.0	136.7	253.0
128.0	135.7	262.0
128.0	134.6	271.0
128.0	134.0	275.5
128.0	133.3	280.0
-128	133.316	280
-128	133.982	275.5
-128	134.603	271
-128	135.719	262
-128	136.691	253
-128	137.501	244
-128	138.122	235
-128	138.5	226
-128	138.536	217
-128	138.374	212.5
-128	138.041	208
-128	137.528	203.5
-128	136.853	199
-128	136.421	196.75
-128	135.908	194.5
-128	135.197	192.25
-128	134.558	191.125
-128	133.172	190
-128	130.166	191.125
-128	129.176	192.25
-128	127.871	194.5
-128	126.962	196.75
-128	126.296	199
-128	125.504	203.5
-128	125.144	208
-128	125	212.5
-128	125.027	217
-128	125.441	226
-128	126.206	235
-128	127.223	244
-128	128.447	253
-128	129.815	262
-128	131.336	271
-128	132.164	275.5
-128	133.028	280
172.0	133.0	275.0
172.0	132.2	270.5
172.0	131.3	266.0
172.0	129.8	257.0
172.0	128.4	248.0
172.0	127.2	239.0
172.0	126.2	230.0
172.0	125.4	221.0
172.0	125.0	212.0
172.0	125.0	207.5
172.0	125.1	203.0
172.0	125.5	198.5
172.0	126.3	194.0
172.0	127.0	191.8
172.0	127.9	189.5
172.0	129.2	187.3
172.0	130.2	186.1
172.0	133.2	185.0
172.0	134.6	186.1
172.0	135.2	187.3
172.0	135.9	189.5
172.0	136.4	191.8
172.0	136.9	194.0
172.0	137.5	198.5
172.0	138.0	203.0
172.0	138.4	207.5
172.0	138.5	212.0
172.0	138.5	221.0
172.0	138.1	230.0
172.0	137.5	239.0
172.0	136.7	248.0
172.0	135.7	257.0
172.0	134.6	266.0
172.0	134.0	270.5
172.0	133.3	275.0
-172	133.316	275
-172	133.982	270.5
-172	134.603	266
-172	135.719	257
-172	136.691	248
-172	137.501	239
-172	138.122	230
-172	138.5	221
-172	138.536	212
-172	138.374	207.5
-172	138.041	203
-172	137.528	198.5
-172	136.853	194
-172	136.421	191.75
-172	135.908	189.5
-172	135.197	187.25
-172	134.558	186.125
-172	133.172	185
-172	130.166	186.125
-172	129.176	187.25
-172	127.871	189.5
-172	126.962	191.75
-172	126.296	194
-172	125.504	198.5
-172	125.144	203
-172	125	207.5
-172	125.027	212
-172	125.441	221
-172	126.206	230
-172	127.223	239
-172	128.447	248
-172	129.815	257
-172	131.336	266
-172	132.164	270.5
-172	133.028	275
215.0	133.0	270.0
215.0	132.2	265.5
215.0	131.3	261.0
215.0	129.8	252.0
215.0	128.4	243.0
215.0	127.2	234.0
215.0	126.2	225.0
215.0	125.4	216.0
215.0	125.0	207.0
215.0	125.0	202.5
215.0	125.1	198.0
215.0	125.5	193.5
215.0	126.3	189.0
215.0	127.0	186.8
215.0	127.9	184.5
215.0	129.2	182.3
215.0	130.2	181.1
215.0	133.2	180.0
215.0	134.6	181.1
215.0	135.2	182.3
215.0	135.9	184.5
215.0	136.4	186.8
215.0	136.9	189.0
215.0	137.5	193.5
215.0	138.0	198.0
215.0	138.4	202.5
215.0	138.5	207.0
215.0	138.5	216.0
215.0	138.1	225.0
215.0	137.5	234.0
215.0	136.7	243.0
215.0	135.7	252.0
215.0	134.6	261.0
215.0	134.0	265.5
215.0	133.3	270.0
-215	133.316	270
-215	133.982	265.5
-215	134.603	261
-215	135.719	252
-215	136.691	243
-215	137.501	234
-215	138.122	225
-215	138.5	216
-215	138.536	207
-215	138.374	202.5
-215	138.041	198
-215	137.528	193.5
-215	136.853	189
-215	136.421	186.75
-215	135.908	184.5
-215	135.197	182.25
-215	134.558	181.125
-215	133.172	180
-215	130.166	181.125
-215	129.176	182.25
-215	127.871	184.5
-215	126.962	186.75
-215	126.296	189
-215	125.504	193.5
-215	125.144	198
-215	125	202.5
-215	125.027	207
-215	125.441	216
-215	126.206	225
-215	127.223	234
-215	128.447	243
-215	129.815	252
-215	131.336	261
-215	132.164	265.5
-215	133.028	270
215	155	195
215	155	195
215	155	212
215	155	231
215	155	250
215	120	255
215	120	232
215	120	211
215	120	190
215	120	190
-215	120	190
-215	120	190
-215	120	211
-215	120	232
-215	120	255
-215	155	250
-215	155	231
-215	155	212
-215	155	195
-215	155	195
238	155	195
230	155	195
230	155	212
230	155	231
230	155	250
225	120	255
225	120	232
225	120	211
225	120	190
237	120	190
-237	120	190
-225	120	190
-225	120	211
-225	120	232
-225	120	255
-230	155	250
-230	155	231
-230	155	212
-230	155	195
-238	155	195
