0	215	5
0	215	5
0	215	5
0	215	5
0	215	5
0	215	5
0	215	5
0	215	5
0	215	5
0	215	5
0	215	5
0	215	5
0	215	5
0	215	5
0	215	5
0	215	5
0	215	5
0	215	5
0	215	5
0	202	20
5	202	20
12	202	20
20	207	20
25	215	20
25	225	20
20	230	20
15	235	20
8	235	20
0	235	20
-8	235	20
-15	235	20
-20	230	20
-25	225	20
-25	215	20
-20	207	20
-12	202	20
-5	202	20
0	202	20
0	190	50
11	190	50
22	190	50
40	200	50
40	212	50
40	224	50
40	232	50
33	238	50
16	238	50
0	238	50
-16	238	50
-33	238	50
-40	232	50
-40	224	50
-40	212	50
-40	200	50
-22	190	50
-11	190	50
0	190	50
0	146	110
20	146	110
30	150	110
40	157	110
40	182	110
40	207	110
40	232	110
30	238	110
15	238	110
0	238	110
-15	238	110
-30	238	110
-40	232	110
-40	207	110
-40	182	110
-40	157	110
-30	150	110
-20	146	110
0	146	110
0	146	385
20	146	385
30	150	385
40	157	385
40	182	385
40	207	385
40	232	385
30	238	385
15	238	385
0	238	385
-15	238	385
-30	238	385
-40	232	385
-40	207	385
-40	182	385
-40	157	385
-30	150	385
-20	146	385
0	146	385
0	153	490
15	153	490
30	153	490
36	158	490
36	165	490
36	174	490
36	183	490
30	190	490
15	190	490
0	190	490
-15	190	490
-30	190	490
-36	183	490
-36	174	490
-36	165	490
-36	158	490
-30	153	490
-15	153	490
0	153	490
0	145	532
16	145	532
35	145	532
35	150	532
35	154	532
35	159	532
35	164	532
35	170	532
15	170	532
0	170	532
-15	170	532
-35	170	532
-35	164	532
-35	159	532
-35	154	532
-35	150	532
-35	145	532
-16	145	532
0	145	532
0	145	607
16	145	607
35	145	607
35	150	607
35	154	607
35	159	607
35	164	607
35	170	607
15	170	607
0	170	607
-15	170	607
-35	170	607
-35	164	607
-35	159	607
-35	154	607
-35	150	607
-35	145	607
-16	145	607
0	145	607
35	145	532
49	145	532
63	145	532
77	145	532
77	153	532
77	162	532
77	170	532
63	170	532
49	170	532
35	170	532
-49	170	532
-63	170	532
-77	170	532
-77	162	532
-77	153	532
-77	145	532
-63	145	532
-49	145	532
-35	145	532
35	145	607
49	145	607
63	145	607
77	145	607
77	153	607
77	162	607
77	170	607
63	170	607
49	170	607
35	170	607
-49	170	607
-63	170	607
-77	170	607
-77	162	607
-77	153	607
-77	145	607
-63	145	607
-49	145	607
-35	145	607
82	65	566
82	66	569
82	66	573
82	67	576
82	67	580
82	68	583
82	68	586
82	69	590
82	69	593
82	70	600
-82	70	600
-82	69	593
-82	69	590
-82	68	586
-82	68	583
-82	67	580
-82	67	576
-82	66	573
-82	66	569
-82	65	566
81	70	552
79	70	557
79	70	566
79	70	580
80	70	589
82	70	600
84	70	589
84	70	580
85	70	566
84	70	557
-84	70	557
-85	70	566
-84	70	580
-84	70	589
-82	70	600
-80	70	589
-79	70	580
-79	70	566
-79	70	557
-81	70	552
81	160	515
77	160	525
76	160	540
77	160	565
78	160	580
82	160	600
85	160	580
86	160	565
87	160	540
86	160	525	
-86	160	525
-87	160	540
-86	160	565
-85	160	580
-82	160	600
-78	160	580
-77	160	565
-76	160	540
-77	160	525
-81	160	515
81	185	527
78	185	536
77	185	548
78	185	570
79	185	583
82	185	600
85	185	583
85	185	570
86	185	548
85	185	536
-85	185	536
-86	185	548
-85	185	570
-85	185	583
-82	185	600
-79	185	583
-78	185	570
-77	185	548
-78	185	536
-81	185	527
0	146	160
20	146	160
30	150	160
40	157	160
0	137	180
20	137	180
30	137	180
40	137	180
0	135	201
20	135	201
30	135	201
40	135	201
0	133	200
20	133	200
30	133	200
40	133	200
0	130	201
20	130	201
30	130	201
40	130	201
0	129	202
20	129	202
30	129	202
40	129	202
0	128	205
20	128	205
30	128	205
40	128	205
0	127	207
20	127	207
30	127	207
40	127	207
0	126	209
20	126	209
30	126	209
40	126	209
0	126	214
20	126	214
30	126	214
40	126	214
0	125	218
20	125	218
30	125	218
40	125	218
0	125	223
20	125	223
30	125	223
40	125	223
0	125	227
20	125	227
30	125	227
40	125	227
0	125	236
20	125	236
30	125	236
40	125	236
0	126	245
20	126	245
30	126	245
40	126	245
0	127	254
20	127	254
30	127	254
40	127	254
0	128	263
20	128	263
30	128	263
40	128	263
0	130	272
20	130	272
30	130	272
40	130	272
0	131	281
20	131	281
30	131	281
40	131	281
0	132	286
20	132	286
30	132	286
40	132	286
0	133	290
20	133	290
30	133	290
40	133	290
0	137	320
20	137	320
30	137	320
40	137	320
0	150	385
20	146	385
30	150	385
40	157	385
0	153	490
20	153	490
30	153	490
36	158	490
0	146	160
-20	146	160
-30	150	160
-40	157	160
0	137	180
-20	137	180
-30	137	180
-40	137	180
0	135	201
-20	135	201
-30	135	201
-40	135	201
0	133	200
-20	133	200
-30	133	200
-40	133	200
0	130	201
-20	130	201
-30	130	201
-40	130	201
0	129	202
-20	129	202
-30	129	202
-40	129	202
0	128	205
-20	128	205
-30	128	205
-40	128	205
0	127	207
-20	127	207
-30	127	207
-40	127	207
0	126	209
-20	126	209
-30	126	209
-40	126	209
0	126	214
-20	126	214
-30	126	214
-40	126	214
0	125	218
-20	125	218
-30	125	218
-40	125	218
0	125	223
-20	125	223
-30	125	223
-40	125	223
0	125	227
-20	125	227
-30	125	227
-40	125	227
0	125	236
-20	125	236
-30	125	236
-40	125	236
0	126	245
-20	126	245
-30	126	245
-40	126	245
0	127	254
-20	127	254
-30	127	254
-40	127	254
0	128	263
-20	128	263
-30	128	263
-40	128	263
0	130	272
-20	130	272
-30	130	272
-40	130	272
0	131	281
-20	131	281
-30	131	281
-40	131	281
0	132	286
-20	132	286
-30	132	286
-40	132	286
0	133	290
-20	133	290
-30	133	290
-40	133	290
0	137	320
-20	137	320
-30	137	320
-40	137	320
0	150	385
-20	146	385
-30	150	385
-40	157	385
0	153	490
-20	153	490
-30	153	490
-36	158	490
40	200	170
40	200	170
40	206	170
40	212	170
40	218	170
40	224	170
40	230	170
40	238	170
40	238	170
30	238	170
40	232	170
-40	200	170
-40	200	170
-40	206	170
-40	212	170
-40	218	170
-40	224	170
-40	230	170
-40	238	170
-40	238	170
-30	238	170
-40	232	170
40	200	235
70	200	235
73	206	235
76	212	235
77	218	235
76	224	235
73	230	235
70	238	235
40	238	235
30	238	235
40	232	235
-40	200	235
-70	200	235
-73	206	235
-76	212	235
-77	218	235
-76	224	235
-73	230	235
-70	238	235
-40	238	235
-30	238	235
-40	232	235
40	200	300
70	200	300
73	206	300
76	212	300
77	218	300
76	224	300
73	230	300
70	238	300
40	238	300
30	238	300
40	232	300
-40	200	300
-70	200	300
-73	206	300
-76	212	300
-77	218	300
-76	224	300
-73	230	300
-70	238	300
-40	238	300
-30	238	300
-40	232	300
40	200	365
70	200	365
73	206	365
76	212	365
77	218	365
76	224	365
73	230	365
70	238	365
40	238	365
30	238	365
40	232	365		
-40	200	365
-70	200	365
-73	206	365
-76	212	365
-77	218	365
-76	224	365
-73	230	365
-70	238	365
-40	238	365
-30	238	365
-40	232	365
40	200	385
40	200	385
40	206	385
40	212	385
40	218	385
40	224	385
40	230	385
40	238	385
40	238	385
30	238	385
40	232	385	
-40	200	385
-40	200	385
-40	206	385
-40	212	385
-40	218	385
-40	224	385
-40	230	385
-40	238	385
-40	238	385
-30	238	385
-40	232	385
