240	205	200
240	205	212
240	205	230
240	205	237
240	205	237
249	205	237
250	205	237
250	205	237
250	205	230
250	205	212
250	205	200
250	205	200
249	205	200
240	205	200
-240	205	200
-249	205	200
-250	205	200
-250	205	200
-250	205	212
-250	205	230
-250	205	237
-250	205	237
-249	205	237
-240	205	237
-240	205	237
-240	205	230
-240	205	212
-240	205	200
230	155	195
230	155	212
230	155	231
230	155	250
238	155	250
249	155	250
260	155	250
260	155	250
260	155	231
260	155	212
260	155	195
260	155	195
249	155	195
238	155	195
-238	155	195
-249	155	195
-260	155	195
-260	155	195
-260	155	212
-260	155	231
-260	155	250
-260	155	250
-249	155	250
-238	155	250
-230	155	250
-230	155	231
-230	155	212
-230	155	195
225	120	190
225	120	211
225	120	232
225	120	255
237	120	255
249	120	255
260	120	255
270	120	255
270	120	232
270	120	211
270	120	190
260	120	190
249	120	190
237	120	190
-237	120	190
-249	120	190
-260	120	190
-270	120	190
-270	120	211
-270	120	232
-270	120	255
-260	120	255
-249	120	255
-237	120	255
-225	120	255
-225	120	232
-225	120	211
-225	120	190
225	70	188
225	70	211
225	70	234
225	70	258
237	70	258
249	70	258
260	70	258
273	70	258
273	70	234
273	70	211
273	70	188
260	70	188
249	70	188
237	70	188
-237	70	188
-249	70	188
-260	70	188
-273	70	188
-273	70	211
-273	70	234
-273	70	258
-260	70	258
-249	70	258
-237	70	258
-225	70	258
-225	70	234
-225	70	211
-225	70	188
225	70	220
225	70	232
225	70	244
225	70	258
237	70	258
249	70	258
260	70	258
273	70	258
273	70	244
273	70	232
273	70	220
260	70	220
249	70	220
237	70	220
-237	70	220
-249	70	220
-260	70	220
-273	70	220
-273	70	232
-273	70	244
-273	70	258
-260	70	258
-249	70	258
-237	70	258
-225	70	258
-225	70	244
-225	70	232
-225	70	220
225	50	220
225	50	232
225	50	244
225	50	258
237	50	258
249	50	258
260	50	258
273	50	258
273	50	244
273	50	232
273	50	220
260	50	220
249	50	220
237	50	220
-237	50	220
-249	50	220
-260	50	220
-273	50	220
-273	50	232
-273	50	244
-273	50	258
-260	50	258
-249	50	258
-237	50	258
-225	50	258
-225	50	244
-225	50	232
-225	50	220
234	50	227
231	50	234
230	50	243
234	50	250
240	50	256
249	50	258
257	50	256
264	50	251
267	50	244
268	50	235
264	50	228
258	50	222
249	50	220
241	50	222
-241	50	222
-249	50	220
-258	50	222
-264	50	228
-268	50	235
-267	50	244
-264	50	251
-257	50	256
-249	50	258
-240	50	256
-234	50	250
-230	50	243
-231	50	234
-234	50	227
234	40	227
231	40	234
230	40	243
234	40	250
240	40	256
249	40	258
257	40	256
264	40	251
267	40	244
268	40	235
264	40	228
258	40	222
249	40	220
241	40	222
-241	40	222
-249	40	220
-258	40	222
-264	40	228
-268	40	235
-267	40	244
-264	40	251
-257	40	256
-249	40	258
-240	40	256
-234	40	250
-230	40	243
-231	40	234
-234	40	227
234	30	227
231	30	234
230	30	243
234	30	250
240	30	256
249	30	258
257	30	256
264	30	251
267	30	244
268	30	235
264	30	228
258	30	222
249	30	220
241	30	222
-241	30	222
-249	30	220
-258	30	222
-264	30	228
-268	30	235
-267	30	244
-264	30	251
-257	30	256
-249	30	258
-240	30	256
-234	30	250
-230	30	243
-231	30	234
-234	30	227
234	20	227
231	20	234
230	20	243
234	20	250
240	20	256
249	20	258
257	20	256
264	20	251
267	20	244
268	20	235
264	20	228
258	20	222
249	20	220
241	20	222
-241	20	222
-249	20	220
-258	20	222
-264	20	228
-268	20	235
-267	20	244
-264	20	251
-257	20	256
-249	20	258
-240	20	256
-234	20	250
-230	20	243
-231	20	234
-234	20	227
241	10	232
238	10	236
238	10	241
240	10	246
244	10	249
249	10	250
254	10	249
257	10	246
260	10	242
260	10	237
258	10	232
254	10	229
249	10	228
244	10	229
-244	10	229
-249	10	228
-254	10	229
-258	10	232
-260	10	237
-260	10	242
-257	10	246
-254	10	249
-249	10	250
-244	10	249
-240	10	246
-238	10	241
-238	10	236
-241	10	232
249	5	239
249	5	239
249	5	239
249	5	239
249	5	239
249	5	239
249	5	239
249	5	239
249	5	239
249	5	239
249	5	239
249	5	239
249	5	239
249	5	239
-249	5	239
-249	5	239
-249	5	239
-249	5	239
-249	5	239
-249	5	239
-249	5	239
-249	5	239
-249	5	239
-249	5	239
-249	5	239
-249	5	239
-249	5	239
-249	5	239
